"Date","season","holiday","hr","workingday","weather","atemp","humidity","windspeed","Count","Day_Time"
"2011-04-29","summer","Not holiday","12","Not workday","Clear","37.88",55,"7.0015",404,"Work time"
"2011-04-29","summer","Not holiday","13","Not workday","Clear","38.635",59,"15.0013",421,"Work time"
"2011-04-29","summer","Not holiday","14","Not workday","Clear","39.395",56,"16.9979",375,"Work time"
"2011-04-29","summer","Not holiday","15","Not workday","Clear","40.15",53,"19.9995",376,"Work time"
"2011-04-29","summer","Not holiday","16","Not workday","Clear","40.15",53,"19.9995",414,"Work time"
"2011-04-29","summer","Not holiday","17","Not workday","Light Snow","37.12",49,"56.9969",358,"After work time"
"2011-04-29","summer","Not holiday","18","Not workday","Light Snow","37.12",49,"56.9969",181,"After work time"
"2011-04-29","summer","Not holiday","19","Not workday","Mist","30.305",83,"12.998",183,"After work time"
"2011-04-29","summer","Not holiday","20","Not workday","Light Snow","30.305",83,"0",176,"After work time"
"2011-04-29","summer","Not holiday","21","Not workday","Mist","30.305",83,"11.0014",167,"After work time"
"2011-04-29","summer","Not holiday","22","Not workday","Mist","30.305",78,"7.0015",162,"After work time"
"2011-04-29","summer","Not holiday","23","Not workday","Clear","28.79",83,"11.0014",147,"After work time"
"2011-04-30","summer","Holiday","0","Not workday","Clear","28.79",83,"8.9981",140,"Sleep time"
"2011-04-30","summer","Holiday","1","Not workday","Clear","28.79",83,"6.0032",119,"Sleep time"
"2011-04-30","summer","Holiday","2","Not workday","Clear","28.79",83,"0",63,"Sleep time"
"2011-04-30","summer","Holiday","3","Not workday","Clear","29.545",78,"0",26,"Sleep time"
"2011-04-30","summer","Holiday","4","Not workday","Mist","30.305",78,"6.0032",12,"Sleep time"
"2011-04-30","summer","Holiday","5","Not workday","Mist","28.79",83,"8.9981",4,"Sleep time"
"2011-04-30","summer","Holiday","6","Not workday","Clear","28.79",89,"11.0014",16,"Sleep time"
"2011-04-30","summer","Holiday","7","Not workday","Clear","30.305",83,"8.9981",36,"Work time"
"2011-04-30","summer","Holiday","8","Not workday","Clear","33.335",74,"7.0015",86,"Work time"
"2011-04-30","summer","Holiday","9","Not workday","Mist","34.09",66,"6.0032",238,"Work time"
"2011-04-30","summer","Holiday","10","Not workday","Mist","34.85",55,"6.0032",280,"Work time"
"2011-04-30","summer","Holiday","11","Not workday","Mist","34.85",55,"6.0032",349,"Work time"
"2011-04-30","summer","Holiday","12","Not workday","Mist","35.605",52,"0",447,"Work time"
"2011-04-30","summer","Holiday","13","Not workday","Mist","35.605",49,"0",423,"Work time"
"2011-04-30","summer","Holiday","14","Not workday","Clear","36.365",46,"0",408,"Work time"
"2011-04-30","summer","Holiday","15","Not workday","Clear","37.12",43,"6.0032",408,"Work time"
"2011-04-30","summer","Holiday","16","Not workday","Clear","37.12",41,"0",452,"Work time"
"2011-04-30","summer","Holiday","17","Not workday","Clear","36.365",46,"0",436,"After work time"
"2011-04-30","summer","Holiday","18","Not workday","Clear","36.365",46,"8.9981",418,"After work time"
"2011-04-30","summer","Holiday","19","Not workday","Mist","35.605",49,"11.0014",375,"After work time"
"2011-04-30","summer","Holiday","20","Not workday","Mist","34.85",55,"7.0015",386,"After work time"
"2011-04-30","summer","Holiday","21","Not workday","Mist","34.09",62,"7.0015",457,"After work time"
"2011-04-30","summer","Holiday","22","Not workday","Mist","34.09",62,"8.9981",326,"After work time"
"2011-04-30","summer","Holiday","23","Not workday","Mist","34.09",70,"7.0015",138,"After work time"
"2011-05-01","summer","Not holiday","0","Workday","Mist","32.575",65,"11.0014",55,"Sleep time"
"2011-05-01","summer","Not holiday","1","Workday","Clear","32.575",65,"7.0015",39,"Sleep time"
"2011-05-01","summer","Not holiday","2","Workday","Clear","31.06",74,"6.0032",13,"Sleep time"
"2011-05-01","summer","Not holiday","3","Workday","Clear","31.06",74,"15.0013",8,"Sleep time"
"2011-05-01","summer","Not holiday","4","Workday","Clear","31.06",69,"11.0014",5,"Sleep time"
"2011-05-01","summer","Not holiday","5","Workday","Clear","31.06",69,"0",20,"Sleep time"
"2011-05-01","summer","Not holiday","6","Workday","Clear","31.06",74,"6.0032",94,"Sleep time"
"2011-05-01","summer","Not holiday","7","Workday","Clear","32.575",65,"6.0032",270,"Work time"
"2011-05-01","summer","Not holiday","8","Workday","Clear","34.09",62,"8.9981",432,"Work time"
"2011-05-01","summer","Not holiday","9","Workday","Clear","34.09",58,"8.9981",227,"Work time"
"2011-05-01","summer","Not holiday","10","Workday","Clear","34.85",52,"7.0015",139,"Work time"
"2011-05-01","summer","Not holiday","11","Workday","Clear","34.85",46,"7.0015",172,"Work time"
"2011-05-01","summer","Not holiday","12","Workday","Clear","36.365",43,"7.0015",201,"Work time"
"2011-05-01","summer","Not holiday","13","Workday","Clear","37.12",43,"7.0015",203,"Work time"
"2011-05-01","summer","Not holiday","14","Workday","Clear","37.12",49,"11.0014",178,"Work time"
"2011-05-01","summer","Not holiday","15","Workday","Clear","37.12",43,"0",162,"Work time"
"2011-05-01","summer","Not holiday","16","Workday","Clear","37.88",46,"7.0015",281,"Work time"
"2011-05-01","summer","Not holiday","17","Workday","Clear","37.88",46,"7.0015",545,"After work time"
"2011-05-01","summer","Not holiday","18","Workday","Clear","37.88",55,"11.0014",496,"After work time"
"2011-05-01","summer","Not holiday","19","Workday","Clear","38.635",59,"8.9981",368,"After work time"
"2011-05-01","summer","Not holiday","20","Workday","Clear","36.365",66,"7.0015",284,"After work time"
"2011-05-01","summer","Not holiday","21","Workday","Clear","37.12",62,"16.9979",245,"After work time"
"2011-05-01","summer","Not holiday","22","Workday","Clear","36.365",66,"15.0013",155,"After work time"
"2011-05-01","summer","Not holiday","23","Workday","Clear","34.85",66,"11.0014",73,"After work time"
"2011-05-02","summer","Not holiday","0","Workday","Clear","34.85",74,"12.998",37,"Sleep time"
"2011-05-02","summer","Not holiday","1","Workday","Clear","33.335",74,"8.9981",15,"Sleep time"
"2011-05-02","summer","Not holiday","2","Workday","Clear","33.335",79,"6.0032",5,"Sleep time"
"2011-05-02","summer","Not holiday","3","Workday","Clear","33.335",79,"0",6,"Sleep time"
"2011-05-02","summer","Not holiday","4","Workday","Mist","31.82",83,"6.0032",6,"Sleep time"
"2011-05-02","summer","Not holiday","5","Workday","Clear","31.82",83,"6.0032",35,"Sleep time"
"2011-05-02","summer","Not holiday","6","Workday","Clear","33.335",79,"6.0032",121,"Sleep time"
"2011-05-02","summer","Not holiday","7","Workday","Mist","34.85",79,"0",312,"Work time"
"2011-05-02","summer","Not holiday","8","Workday","Mist","34.85",74,"7.0015",428,"Work time"
"2011-05-02","summer","Not holiday","9","Workday","Light Snow","33.335",79,"12.998",189,"Work time"
"2011-05-02","summer","Not holiday","10","Workday","Light Snow","33.335",79,"6.0032",43,"Work time"
"2011-05-02","summer","Not holiday","11","Workday","Mist","34.85",74,"0",127,"Work time"
"2011-05-02","summer","Not holiday","12","Workday","Mist","34.85",66,"6.0032",152,"Work time"
"2011-05-02","summer","Not holiday","13","Workday","Mist","34.85",70,"7.0015",140,"Work time"
"2011-05-02","summer","Not holiday","14","Workday","Clear","36.365",66,"19.0012",163,"Work time"
"2011-05-02","summer","Not holiday","15","Workday","Clear","36.365",70,"19.0012",185,"Work time"
"2011-05-02","summer","Not holiday","16","Workday","Clear","36.365",70,"16.9979",275,"Work time"
"2011-05-02","summer","Not holiday","17","Workday","Clear","37.12",59,"15.0013",596,"After work time"
"2011-05-02","summer","Not holiday","18","Workday","Clear","35.605",62,"12.998",563,"After work time"
"2011-05-02","summer","Not holiday","19","Workday","Clear","34.85",70,"15.0013",394,"After work time"
"2011-05-02","summer","Not holiday","20","Workday","Clear","34.85",74,"16.9979",312,"After work time"
"2011-05-02","summer","Not holiday","21","Workday","Clear","33.335",79,"12.998",241,"After work time"
"2011-05-02","summer","Not holiday","22","Workday","Clear","33.335",79,"12.998",186,"After work time"
"2011-05-02","summer","Not holiday","23","Workday","Clear","31.82",83,"15.0013",98,"After work time"
"2011-05-03","summer","Not holiday","0","Workday","Clear","29.545",89,"8.9981",35,"Sleep time"
"2011-05-03","summer","Not holiday","1","Workday","Clear","29.545",89,"12.998",16,"Sleep time"
"2011-05-03","summer","Not holiday","2","Workday","Clear","29.545",89,"12.998",8,"Sleep time"
"2011-05-03","summer","Not holiday","3","Workday","Clear","28.03",94,"7.0015",4,"Sleep time"
"2011-05-03","summer","Not holiday","4","Workday","Clear","28.79",89,"7.0015",4,"Sleep time"
"2011-05-03","summer","Not holiday","5","Workday","Clear","28.79",89,"7.0015",32,"Sleep time"
"2011-05-03","summer","Not holiday","6","Workday","Mist","28.79",89,"8.9981",118,"Sleep time"
"2011-05-03","summer","Not holiday","7","Workday","Mist","29.545",89,"7.0015",292,"Work time"
"2011-05-03","summer","Not holiday","8","Workday","Mist","33.335",79,"12.998",443,"Work time"
"2011-05-03","summer","Not holiday","9","Workday","Clear","34.85",70,"11.0014",179,"Work time"
"2011-05-03","summer","Not holiday","10","Workday","Clear","37.12",62,"0",101,"Work time"
"2011-05-03","summer","Not holiday","11","Workday","Clear","38.635",52,"8.9981",142,"Work time"
"2011-05-03","summer","Not holiday","12","Workday","Clear","38.635",41,"0",171,"Work time"
"2011-05-03","summer","Not holiday","13","Workday","Clear","39.395",41,"0",155,"Work time"
"2011-05-03","summer","Not holiday","14","Workday","Clear","39.395",41,"16.9979",160,"Work time"
"2011-05-03","summer","Not holiday","15","Workday","Clear","39.395",41,"16.9979",166,"Work time"
"2011-05-03","summer","Not holiday","16","Workday","Clear","38.635",39,"15.0013",265,"Work time"
"2011-05-03","summer","Not holiday","17","Workday","Clear","37.88",36,"16.9979",569,"After work time"
"2011-05-03","summer","Not holiday","18","Workday","Clear","37.88",44,"19.9995",562,"After work time"
"2011-05-03","summer","Not holiday","19","Workday","Clear","38.635",52,"19.0012",365,"After work time"
"2011-05-03","summer","Not holiday","20","Workday","Clear","35.605",58,"23.9994",285,"After work time"
"2011-05-03","summer","Not holiday","21","Workday","Clear","34.09",62,"11.0014",209,"After work time"
"2011-05-03","summer","Not holiday","22","Workday","Clear","34.09",62,"11.0014",182,"After work time"
"2011-05-03","summer","Not holiday","23","Workday","Clear","34.09",66,"0",129,"After work time"
"2011-05-04","summer","Not holiday","0","Workday","Clear","34.85",66,"7.0015",47,"Sleep time"
"2011-05-04","summer","Not holiday","1","Workday","Clear","34.85",79,"0",34,"Sleep time"
"2011-05-04","summer","Not holiday","2","Workday","Mist","33.335",74,"11.0014",22,"Sleep time"
"2011-05-04","summer","Not holiday","3","Workday","Clear","31.82",79,"7.0015",6,"Sleep time"
"2011-05-04","summer","Not holiday","4","Workday","Clear","33.335",79,"16.9979",11,"Sleep time"
"2011-05-04","summer","Not holiday","5","Workday","Clear","31.82",79,"16.9979",27,"Sleep time"
"2011-05-04","summer","Not holiday","6","Workday","Clear","33.335",74,"7.0015",102,"Sleep time"
"2011-05-04","summer","Not holiday","7","Workday","Mist","33.335",79,"12.998",332,"Work time"
"2011-05-04","summer","Not holiday","8","Workday","Mist","34.85",74,"16.9979",457,"Work time"
"2011-05-04","summer","Not holiday","9","Workday","Mist","36.365",70,"19.9995",241,"Work time"
"2011-05-04","summer","Not holiday","10","Workday","Mist","34.85",70,"23.9994",138,"Work time"
"2011-05-04","summer","Not holiday","11","Workday","Mist","35.605",74,"16.9979",165,"Work time"
"2011-05-04","summer","Not holiday","12","Workday","Mist","36.365",70,"19.0012",213,"Work time"
"2011-05-04","summer","Not holiday","13","Workday","Mist","37.88",66,"19.0012",229,"Work time"
"2011-05-04","summer","Not holiday","14","Workday","Mist","39.395",63,"23.9994",216,"Work time"
"2011-05-04","summer","Not holiday","15","Workday","Mist","39.395",63,"23.9994",141,"Work time"
"2011-05-04","summer","Not holiday","16","Workday","Light Snow","31.82",83,"30.0026",132,"Work time"
"2011-05-04","summer","Not holiday","17","Workday","Light Snow","29.545",89,"30.0026",167,"After work time"
"2011-05-04","summer","Not holiday","18","Workday","Clear","30.305",83,"6.0032",316,"After work time"
"2011-05-04","summer","Not holiday","19","Workday","Clear","30.305",83,"6.0032",270,"After work time"
"2011-05-04","summer","Not holiday","20","Workday","Clear","30.305",83,"11.0014",250,"After work time"
"2011-05-04","summer","Not holiday","21","Workday","Mist","30.305",83,"16.9979",204,"After work time"
"2011-05-04","summer","Not holiday","22","Workday","Mist","30.305",78,"12.998",169,"After work time"
"2011-05-04","summer","Not holiday","23","Workday","Mist","30.305",78,"6.0032",151,"After work time"
"2011-05-05","summer","Not holiday","0","Not workday","Mist","30.305",83,"8.9981",121,"Sleep time"
"2011-05-05","summer","Not holiday","1","Not workday","Mist","28.79",89,"7.0015",53,"Sleep time"
"2011-05-05","summer","Not holiday","2","Not workday","Clear","28.79",89,"11.0014",55,"Sleep time"
"2011-05-05","summer","Not holiday","3","Not workday","Clear","28.79",89,"8.9981",30,"Sleep time"
"2011-05-05","summer","Not holiday","4","Not workday","Clear","28.79",83,"15.0013",6,"Sleep time"
"2011-05-05","summer","Not holiday","5","Not workday","Mist","28.03",88,"11.0014",15,"Sleep time"
"2011-05-05","summer","Not holiday","6","Not workday","Mist","28.79",83,"12.998",38,"Sleep time"
"2011-05-05","summer","Not holiday","7","Not workday","Clear","30.305",78,"12.998",71,"Work time"
"2011-05-05","summer","Not holiday","8","Not workday","Clear","32.575",70,"16.9979",182,"Work time"
"2011-05-05","summer","Not holiday","9","Not workday","Clear","34.09",58,"19.0012",247,"Work time"
"2011-05-05","summer","Not holiday","10","Not workday","Clear","34.85",52,"11.0014",264,"Work time"
"2011-05-05","summer","Not holiday","11","Not workday","Clear","34.85",46,"19.9995",290,"Work time"
"2011-05-05","summer","Not holiday","12","Not workday","Clear","36.365",46,"16.9979",366,"Work time"
"2011-05-05","summer","Not holiday","13","Not workday","Clear","37.12",41,"15.0013",416,"Work time"
"2011-05-05","summer","Not holiday","14","Not workday","Clear","37.12",36,"8.9981",373,"Work time"
"2011-05-05","summer","Not holiday","15","Not workday","Clear","36.365",34,"6.0032",402,"Work time"
"2011-05-05","summer","Not holiday","16","Not workday","Clear","36.365",38,"0",416,"Work time"
"2011-05-05","summer","Not holiday","17","Not workday","Clear","36.365",32,"0",401,"After work time"
"2011-05-05","summer","Not holiday","18","Not workday","Clear","36.365",36,"7.0015",378,"After work time"
"2011-05-05","summer","Not holiday","19","Not workday","Clear","34.85",55,"11.0014",306,"After work time"
"2011-05-05","summer","Not holiday","20","Not workday","Clear","35.605",58,"15.0013",314,"After work time"
"2011-05-05","summer","Not holiday","21","Not workday","Clear","34.09",58,"11.0014",238,"After work time"
"2011-05-05","summer","Not holiday","22","Not workday","Clear","34.09",62,"11.0014",214,"After work time"
"2011-05-05","summer","Not holiday","23","Not workday","Clear","33.335",58,"12.998",140,"After work time"
"2011-05-06","summer","Not holiday","0","Not workday","Clear","32.575",61,"11.0014",154,"Sleep time"
"2011-05-06","summer","Not holiday","1","Not workday","Clear","32.575",61,"8.9981",113,"Sleep time"
"2011-05-06","summer","Not holiday","2","Not workday","Clear","31.82",69,"6.0032",96,"Sleep time"
"2011-05-06","summer","Not holiday","3","Not workday","Clear","31.06",74,"6.0032",25,"Sleep time"
"2011-05-06","summer","Not holiday","4","Not workday","Clear","31.06",69,"6.0032",5,"Sleep time"
"2011-05-06","summer","Not holiday","5","Not workday","Clear","31.06",74,"0",17,"Sleep time"
"2011-05-06","summer","Not holiday","6","Not workday","Clear","29.545",78,"6.0032",25,"Sleep time"
"2011-05-06","summer","Not holiday","7","Not workday","Clear","32.575",70,"6.0032",65,"Work time"
"2011-05-06","summer","Not holiday","8","Not workday","Clear","34.09",66,"0",92,"Work time"
"2011-05-06","summer","Not holiday","9","Not workday","Clear","34.85",66,"6.0032",169,"Work time"
"2011-05-06","summer","Not holiday","10","Not workday","Clear","34.85",55,"8.9981",268,"Work time"
